Timestamp,Samples...
2025-10-09 12:46:54,7318,7319,7317,7317,7318,7317,7317,7318,7317,7318,7318,7318,7318,7318,7317,7318,7319,7317,7317,7318,7318,7317,7318,7318,7317,7317,7318,7318,7318,7317,7319,7318,7318,7317,7318,7316,7317,7316,7318,7318,7317,7318,7317,7317,7317,7317,7318,7318,7317,7317,7319,7317,7316,7317,7318,7317,7318,7318,7318,7317,7317,7317,7318,7317,7317,7317,7316,7318,7317,7318,7316,7316,7318,7317,7317,7316,7319,7317,7318,7318,7318,7318,7318,7318,7318,7319,7318,7318,7319,7318,7317,7318,7316,7317,7318,7318,7318,7318,7318,7319,7319,7318,7318,7318,7319,7318,7318,7317,7317,7317,7318,7317,7318,7317,7318,7317,7317,7317,7318,7318,7316,7317,7318,7316,7318,7318,7318,7318,7317,7319,7317,7318,7318,7317,7316,7318,7318,7318,7317,7318,7318,7317,7316,7317,7318,7318,7318,7318,7317,7319,7317,7318,7317,7318,7316,7318,7318,7317,7318,7318,7318,7317,7317,7318,7318,7318,7318,7318,7318,7318,7318,7317,7318,7318,7318,7317,7318,7317,7318,7317,7317,7318,7318,7319,7317,7318,7319,7317,7318,7318,7319,7318,7317,7318,7319,7317,7317,7319,7317,7317,7318,7317,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7318,7317,7318,7318,7319,7317,7318,7318,7318,7318,7318,7318,7318,7318,7318,7317,7317,7319,7317,7318,7318,7317,7318,7318,7318,7317,7318,7318,7318,7318,7318,7318,7317,7318,7318,7318,7318,7317,7317,7317,7317,7318,7318,7318,7316,7317,7319,7318,7317,7318,7318,7318,7318,7319,7318,7319,7318,7319,7318,7317,7317,7318,7318,7318,7318,7318,7317,7318,7318,7317,7319,7318,7319,7318,7318,7318,7318,7317,7318,7317,7318,7318,7317,7318,7317,7317,7318,7318,7318,7316,7318,7318,7317,7318,7318,7318,7317,7316,7319,7318,7317,7318,7318,7316,7316,7317,7318,7318,7317,7318,7317,7316,7316,7317,7318,7318,7317,7318,7318,7318,7318,7317,7319,7317,7317,7318,7318,7318,7317,7318,7317,7318,7317,7318,7317,7318,7318,7317,7318,7318,7318,7318,7317,7318,7318,7317,7318,7317,7318,7318,7317,7318,7316,7317,7318,7318,7318,7316,7318,7318,7317,7318,7318,7318,7318,7317,7318,7318,7317,7318,7318,7316,7317,7317,7318,7317,7317,7318,7318,7316,7316,7318,7318,7318,7317,7318,7317,7318,7318,7318,7318,7318,7317,7318,7318,7318,7318,7318,7318,7318,7317,7318,7317,7318,7318,7317,7319,7318,7318,7318,7317,7318,7318,7318,7317,7317,7318,7318,7318,7318,7317,7317,7318,7318,7318,7317,7318,7317,7317,7317,7317,7318,7318,7317,7318,7317,7316,7317,7318,7316,7316,7317,7318,7318,7318,7318,7318,7316,7317,7318,7318,7318,7317,7317,7318,7318,7318,7317,7319,7317,7317,7318,7318,7318,7318,7318,7317,7318,7317,7317,7317,7318,7318,7317,7318,7318,7319,7318,7318,7318,7317,7318,7318,7317,7318,7318,7318,7319,7317,7317,7317,7318,7318,7316,7318,7318,7317,7317,7317,7318,7318,7318,7318,7318,7317,7317,7318,7317,7318,7318,7318,7317,7318,7318,7319,7319,7318,7318,7318,7320,7318,7318,7317,7317,7317,7318,7317,7317,7317,7318,7317,7317,7316,7318,7316,7316,7317,7318,7317,7317,7318,7318,7317,7317,7317,7318,7317,7317
2025-10-09 12:48:58,7318,7316,7318,7318,7318,7316,7316,7318,7318,7317,7318,7317,7317,7318,7317,7317,7318,7316,7316,7319,7317,7317,7318,7317,7318,7316,7318,7319,7317,7318,7318,7316,7317,7317,7318,7317,7318,7317,7318,7318,7316,7317,7318,7318,7318,7318,7317,7315,7317,7317,7318,7317,7317,7318,7318,7318,7317,7317,7318,7317,7318,7318,7318,7318,7317,7317,7318,7318,7317,7318,7318,7318,7319,7316,7316,7317,7317,7316,7318,7318,7319,7317,7317,7318,7317,7317,7317,7318,7318,7318,7318,7318,7317,7318,7318,7319,7318,7317,7318,7318,7317,7317,7317,7317,7318,7318,7318,7318,7318,7318,7318,7316,7316,7317,7316,7317,7316,7318,7316,7317,7317,7318,7317,7317,7318,7318,7319,7317,7317,7318,7318,7317,7319,7317,7317,7317,7320,7317,7317,7318,7318,7317,7317,7318,7317,7317,7318,7318,7318,7316,7317,7317,7317,7318,7317,7318,7318,7318,7318,7318,7317,7317,7318,7319,7317,7318,7318,7318,7317,7317,7317,7317,7317,7318,7318,7317,7318,7318,7318,7318,7316,7317,7317,7317,7317,7319,7317,7317,7317,7318,7317,7317,7317,7318,7320,7317,7317,7319,7319,7317,7317,7317,7318,7318,7318,7318,7317,7317,7317,7318,7318,7317,7318,7317,7317,7318,7318,7317,7318,7317,7318,7317,7318,7318,7319,7317,7318,7318,7317,7318,7318,7319,7318,7318,7317,7318,7317,7318,7317,7316,7317,7318,7318,7318,7319,7318,7318,7317,7316,7317,7316,7317,7316,7318,7317,7317,7318,7317,7317,7317,7318,7318,7318,7318,7317,7318,7317,7317,7318,7318,7316,7317,7320,7316,7318,7318,7318,7317,7317,7317,7317,7317,7318,7318,7319,7317,7317,7318,7316,7317,7317,7319,7318,7318,7318,7318,7317,7318,7318,7319,7318,7317,7317,7319,7318,7318,7317,7317,7318,7317,7318,7317,7319,7318,7318,7317,7316,7317,7316,7317,7316,7318,7316,7317,7317,7318,7318,7318,7317,7319,7319,7317,7317,7318,7319,7317,7317,7317,7318,7318,7317,7318,7317,7317,7318,7318,7317,7317,7317,7317,7317,7318,7318,7317,7318,7318,7318,7317,7317,7318,7319,7318,7318,7318,7318,7319,7318,7319,7317,7318,7318,7319,7317,7317,7317,7317,7318,7317,7318,7318,7319,7318,7318,7317,7316,7317,7317,7317,7316,7319,7317,7318,7318,7318,7317,7318,7317,7318,7319,7317,7318,7319,7319,7317,7318,7317,7318,7318,7317,7318,7317,7317,7318,7318,7318,7318,7318,7318,7317,7317,7317,7317,7318,7318,7318,7318,7318,7318,7319,7317,7318,7318,7317,7317,7318,7319,7317,7318,7318,7318,7317,7317,7318,7317,7318,7318,7318,7317,7318,7318,7318,7317,7316,7317,7316,7318,7317,7318,7316,7317,7318,7318,7317,7317,7317,7318,7319,7317,7318,7318,7318,7317,7317,7318,7318,7318,7317,7318,7317,7317,7318,7318,7318,7317,7318,7318,7317,7318,7318,7317,7317,7318,7318,7317,7318,7318,7319,7317,7318
2025-10-10 15:34:26
2025-10-10 15:34:42
2025-10-10 15:35:37,7320,7319,7320,7320,7320,7320,7320,7319,7319,7318,7319,7320,7320,7319,7319,7320,7320,7320,7319,7320,7319,7319,7320,7320,7319,7319,7320,7319,7318,7319,7318,7320,7320,7319,7320,7319,7319,7318,7320,7319,7319,7320,7320,7319,7318,7319,7320,7320,7320,7318,7317,7320,7320,7319,7319,7320,7320,7319,7321,7320,7320,7318,7320,7319,7319,7319,7318,7319,7319,7319,7318,7320,7318,7320,7320,7321,7319,7320,7319,7320,7319,7320,7320,7320,7319,7319,7318,7319,7318,7318,7321,7320,7320,7319,7320,7320,7318,7319,7318,7320,7320,7319,7320,7318,7319,7320,7320,7319,7319,7320,7319,7318,7318,7319,7320,7320,7319,7318,7317,7320,7320,7320,7318,7319,7319,7319,7320,7320,7320,7318,7319,7320,7320,7320,7318,7319,7320,7319,7319,7320,7319,7320,7319,7321,7319,7318,7319,7319,7319,7320,7319,7320,7318,7320,7319,7320,7319,7319,7320,7319,7320,7319,7319,7319,7320,7319,7320,7319,7320,7319,7319,7320,7320,7319,7318,7318,7319,7320,7320,7319,7319,7319,7319,7319,7319,7319,7319,7320,7320,7320,7319,7319,7320,7320,7320,7319,7319,7320,7318,7319,7319,7318,7320,7319,7320,7320,7318,7320,7319,7320,7319,7321,7319,7318,7320,7318,7319,7320,7320,7320,7318,7319,7319,7320,7318,7319,7319,7319,7320,7319,7318,7319,7320,7320,7319,7320,7321,7319,7319,7320,7320,7319,7319,7318,7320,7319,7320,7320,7320,7320,7319,7319,7319,7319,7320,7320,7319,7318,7319,7320,7319,7320,7319,7320,7320,7320,7319,7318,7320,7318,7321,7319,7320,7320,7318,7320,7319,7320,7319,7320,7318,7318,7319,7319,7319,7320,7319,7319,7319,7319,7320,7320,7319,7319,7320,7319,7320,7319,7319,7319,7320,7320,7320,7319,7320,7319,7319,7320,7320,7319,7319,7318,7319,7320,7320,7320,7319,7320,7318,7319,7318,7319,7319,7319,7320,7321,7319,7319,7321,7320,7320,7319,7319,7320,7318,7319,7320,7318,7320,7319,7320
2025-10-10 15:36:05,7318,7318,7319,7320,7320,7320,7320,7320,7320,7321,7319,7319,7320,7319,7319,7318,7319,7319,7319,7320,7318,7319,7319,7320,7319,7319,7320,7320,7320,7319,7319,7320,7320,7320,7319,7319,7319,7320,7320,7319,7318,7319,7318,7319,7320,7320,7319,7319,7319,7319,7319,7319,7319,7320,7319,7320,7319,7319,7320,7319,7319,7321,7320,7319,7320,7318,7320,7320,7318,7319,7319,7321,7320,7320,7319,7320,7320,7318,7320,7320,7319,7318,7319,7320,7320,7318,7320,7320,7319,7319,7320,7320,7319,7319,7321,7320,7320,7319,7319,7321,7320,7318,7319,7320,7320,7320,7319,7318,7319,7319,7319,7320,7319,7320,7320,7319,7319,7320,7319,7319,7320,7320,7320,7320,7320,7319,7320,7320,7321,7318,7319,7319,7320,7320,7319,7321,7318,7320,7319,7320,7320,7320,7320,7320,7320,7319,7320,7320,7321,7319,7319,7319,7320,7319,7319,7320,7320,7319,7320,7320,7320,7320,7320,7320,7319,7320,7320,7319,7319,7320,7320,7318,7319,7320,7320,7318,7319,7319,7318,7320,7320,7320,7320,7320,7319,7320,7320,7319,7319,7320,7319,7320,7319,7319,7320,7319,7319,7320,7320,7320,7320,7319,7319,7319,7318,7320,7319,7320,7320,7321,7319,7320,7320,7318,7320,7320,7319,7318,7319,7320,7320,7320,7320,7320,7319,7319,7319,7320,7319,7319,7320,7320,7320,7319,7319,7320,7320,7318,7320,7320,7319,7321,7319,7318,7319,7318,7319,7320,7319,7320,7321,7318,7319,7320,7320,7319,7320,7319,7320,7319,7320,7319,7320,7319,7320,7319,7318,7319,7320,7320,7320,7320,7319,7321,7320,7320,7320,7319,7320,7319,7320,7320,7319,7320,7320,7319,7319,7319,7320,7318,7319,7320,7320,7319,7320,7319,7321,7320,7320,7321,7320,7320,7320,7319,7319,7320,7319,7319,7319,7321,7320,7319,7319,7319,7318,7320,7320,7319,7319,7319,7319,7320,7319,7319,7320,7321,7319,7320,7319,7318,7319,7319,7319,7320,7320,7320,7321,7320,7319,7319,7318,7320,7319,7320,7320,7321,7320,7320,7320,7318,7320,7321,7319,7318,7319,7320,7320,7319,7320,7320,7318,7319,7319,7320,7320,7319,7321,7320,7320,7319,7319,7320,7320,7319,7320,7320,7319,7320,7319,7318,7319,7320,7319,7320,7319,7320,7321,7319,7320,7320,7320,7318,7321,7320,7320,7319,7320,7319,7320,7319,7321,7319,7320,7320,7320,7319,7319,7320,7319,7320,7320,7320,7320,7321,7320
2025-10-10 15:56:05,7320,7318,7317,7319,7319,7319,7318,7319,7318,7318,7318,7320,7318,7319,7319,7319,7320,7318,7320,7319,7318,7320,7319,7319,7317,7317,7318,7318,7319,7320,7320,7318,7318,7321,7319,7319,7319,7320,7318,7319,7318,7320,7320,7318,7319,7319,7319,7319,7319,7318,7319,7319,7319,7319,7319,7319,7319,7318,7319,7320,7320,7319,7319,7318,7320,7319,7318,7319,7319,7319,7319,7318,7319,7318,7320,7320,7320,7319,7318,7318,7320,7318,7318,7319,7319,7319,7320,7318,7318,7319,7318,7318,7319,7319,7318,7319,7319,7320,7320,7318,7319,7318,7319,7319,7319,7319,7320,7319,7319,7318,7318,7319,7319,7319,7319,7319,7319,7319,7318,7320,7319,7319,7318,7318,7319,7318,7319,7319,7318,7319,7319,7318,7319,7319,7318,7320,7319,7319,7320,7319,7318,7319,7320,7320,7320,7319,7319,7319,7319,7318,7319,7319,7319,7318,7319,7318,7318,7320,7318,7320,7319,7320,7318,7319,7318,7319,7320,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7320,7319,7319,7319,7320,7318,7319,7318,7320,7319,7320,7320,7319,7319,7319,7319,7319,7318,7320,7317,7318,7319,7320,7319,7319,7319,7319,7319,7319,7319,7318,7319,7319,7319,7318,7320,7319,7319,7319,7319,7319,7320,7320,7319,7319,7320,7319,7319,7318,7318,7319,7320,7318,7318,7318,7319,7319,7319,7319,7320,7320,7319,7318,7319,7320,7320,7318,7320,7319,7320,7319,7320,7320,7318,7319,7319,7318,7319,7318,7319,7318,7320,7319,7320,7319,7318,7318,7320,7319,7319,7320,7318,7319,7319,7319,7319,7320,7320,7318,7320,7319,7319,7319,7320,7318,7320,7320
