Timestamp,Samples...
2025-10-08 20:30:36,7318,7319,7318,7319,7319,7319,7319,7319,7318,7319,7320,7320,7319,7318,7319,7317,7319,7318,7318,7317,7318,7318,7319,7319,7318,7319,7318,7319,7318,7319,7320,7317,7318,7320,7318,7318,7318,7319,7318,7319,7319,7319,7319,7318,7319,7318,7319,7318,7320,7318,7319,7318,7318,7317,7318,7319,7318,7318,7318,7319,7318,7317,7318,7317,7318,7317,7318,7319,7318,7319,7317,7319,7320,7318,7320,7319,7318,7320,7319,7318,7319,7319,7317,7319,7318,7318,7319,7318,7318,7317,7318,7318,7317,7319,7319,7319,7317,7319,7318,7320,7317,7318,7318,7318,7319,7319,7318,7318,7319,7318,7319,7318,7320,7319,7318,7318,7318,7318,7319,7319,7319,7318,7318,7318,7319,7319,7318,7320,7319,7317,7317,7319,7318,7318,7318,7319,7318,7319,7319,7319,7318,7318,7318,7319,7318,7317,7318,7319,7320,7317,7318,7318,7318,7319,7320,7318,7318,7318,7319,7319,7317,7318,7319,7318,7318,7319,7319,7319,7319,7318,7318,7317,7318,7320,7317,7319,7319,7319,7318,7317,7320,7319,7318,7320,7318,7318,7317,7319,7319,7319,7319,7319,7320,7318,7318,7318,7319,7318,7319,7319,7318,7317,7319,7319,7318,7318,7318,7319,7318,7319,7318,7319,7319,7319,7319,7318,7317,7318,7320,7320,7319,7318,7318,7318,7318,7318,7318,7319,7317,7317,7318,7318,7319,7319,7320,7318,7318,7317,7318,7319,7319,7318,7318,7319,7319,7318,7319,7318,7319,7319,7318,7317,7318,7318,7319,7319,7319,7318,7319,7319,7318,7319,7317,7319,7319,7317,7318,7317,7318,7319,7319,7318,7319,7319,7318,7320,7317,7319,7319,7320,7319,7318,7319,7318,7318,7320,7318,7319,7319,7317,7320,7318,7318,7318,7318,7318,7318,7319,7319,7319,7318,7319,7317,7320,7318,7318,7318,7319,7318,7319,7317,7319,7319,7318,7319,7318,7319,7319,7318,7317,7318,7318,7319,7320,7319,7318,7318,7319,7320,7319,7319,7319,7319,7317,7319,7319,7318,7318,7318,7319,7318,7319,7318,7318,7319,7319,7319,7320,7319,7319,7319,7318,7317,7318,7319,7319,7318,7319,7318,7318,7317,7318,7318,7319,7317,7318,7318,7319,7319,7318,7320,7318,7318,7317,7318,7319,7319,7318,7318,7319,7320,7319,7319,7318,7319,7319,7318,7317,7319,7318,7319,7319,7318,7318,7317,7319,7319,7318,7319,7319,7319,7318,7319,7319,7318,7318,7318,7320,7319,7319,7318,7318,7319,7318,7318,7319,7319,7320,7320,7319,7318,7319,7319,7319,7318,7319,7318,7319,7319,7318,7318,7319,7317,7318,7318,7318,7320,7319,7320,7318,7318,7317,7319,7319,7320,7319,7319,7320,7319,7318,7320,7318,7320,7319,7318,7318,7319,7318,7319,7319,7319,7318,7318,7319,7319,7319,7319,7320,7319,7318,7320,7319,7318,7319,7318,7319,7319,7320,7318,7318,7320,7318,7319,7320,7319,7319,7320,7318,7318,7318,7319,7319,7318,7319,7319,7318,7318,7318,7318,7319,7318,7318,7318,7318,7320,7319,7320,7318,7318,7318,7319,7319,7319,7319,7318,7321,7318,7318,7319,7319,7319,7319,7320,7320,7318,7318,7319,7318,7320,7319,7318,7319,7319,7318,7319,7318,7320,7318,7319,7318,7320,7318,7318,7319,7318,7318,7320,7318,7319,7317,7319,7318,7319,7318,7320,7321,7318,7320,7319,7320,7319,7317,7320,7319,7318,7318,7318,7319,7317,7319,7320,7319,7320,7319,7318,7320,7319,7318,7318,7317,7319,7320,7317,7319,7319,7320,7319,7319,7319,7320,7319,7319,7319,7317,7319,7318,7320,7319,7318,7319,7319,7318,7319,7318,7319,7318,7319,7319,7320,7319,7318,7319,7318,7318,7319,7318,7320,7317,7319,7318,7318,7318,7320,7320,7318,7320,7318,7320,7319,7317,7320,7319,7318,7318,7318,7319,7317,7318,7319,7318,7320,7319,7318,7320,7318,7319,7318,7318,7319,7320,7317,7319,7319,7320,7319,7318,7319,7319,7319,7319,7319,7317,7318,7318,7320,7319,7317,7319,7319,7318,7318,7318,7320,7318,7319,7319,7320,7319,7318,7318,7318,7318,7319,7318,7320,7317,7319,7318,7319,7319,7320,7320,7317,7320,7319,7321,7318,7318,7320,7319,7318,7318,7318,7319,7317,7319,7320,7319,7320,7320,7318,7320,7319,7319,7317,7318,7319,7320,7317,7319,7319,7320,7319,7319,7319,7320,7319,7319,7319,7318,7318,7318,7321,7320,7318,7319,7320,7318,7319,7318,7320,7318,7319,7319,7320,7319,7319,7320,7318,7318,7320,7318,7319,7317,7319,7319,7319,7318,7320,7321,7318,7320,7319,7321,7319,7318,7320,7319,7318,7318,7318,7319,7317,7320,7320,7318,7320,7319,7318,7320,7319,7319,7318,7318,7320,7321,7317,7320,7319,7320,7319,7318,7319,7320,7320,7320,7319,7318,7319,7318,7320,7319,7317,7319,7319,7319,7319,7318,7319,7319,7319,7319,7320,7319,7319,7319,7319,7318,7320,7319,7320,7318,7318,7319,7319,7318,7320,7320,7318,7320,7318,7321,7319,7318,7320,7319,7318,7318,7319,7319,7317,7319,7320,7319,7320,7319,7319,7320,7320,7319,7318,7317,7319,7320,7318,7319,7319,7320,7319,7319,7319,7320,7320,7319,7318,7318,7319,7318,7320,7319,7318,7320,7319,7319,7319,7319,7319,7319,7318,7319,7320,7319,7319,7319,7318,7318,7320,7318,7320,7318,7319,7319,7319,7319,7320,7321,7318,7320,7319,7321,7319,7318,7320,7320,7318,7318,7318,7319,7317,7319,7320,7319,7320,7320,7318,7320,7319,7318,7318,7318,7320,7320,7317,7319,7320,7320,7319,7318,7319,7320,7319,7320,7319,7318,7319,7318,7320,7319,7317,7319,7319,7318,7319,7318,7320,7319,7319,7319,7320,7319,7318,7319,7318,7318,7320,7318,7320,7317,7319,7319,7319,7319,7320,7320,7318,7320,7319,7320,7319,7318,7320,7319,7318,7318,7318,7319,7318,7319,7320,7318,7320,7319,7319,7320,7319,7319,7318,7317,7320,7321,7318,7319,7319,7320,7319,7319,7319,7319,7320,7320,7318,7318,7319,7318,7320,7319,7318,7319,7320,7319,7319,7319,7320,7319,7319,7319,7320,7320,7319,7319,7318,7318,7320,7318,7320,7318,7319,7319,7319,7318,7320,7319,7318,7319,7319,7320,7319,7318,7320,7319,7319,7318,7320,7318,7319,7319,7320,7319,7318,7319,7320,7320,7319,7318,7320,7317,7319,7319,7318,7319,7318,7320,7318,7319,7319,7319,7320,7321,7320,7319,7319,7318,7319,7319,7318,7320,7319,7319,7318,7319,7318,7319,7319,7320,7319,7319,7319,7319,7318,7318,7320,7320,7319,7317,7318,7319,7318,7320,7320,7319,7319,7318,7319,7320,7320,7319,7319,7319,7317,7318,7318,7319,7317,7320,7318,7319,7320,7319,7319,7319,7320,7319,7320,7318,7320,7319,7318,7317,7320,7320,7318,7319,7320,7318,7320,7320,7319,7319,7318,7318,7319,7319,7317,7320,7319,7319,7319,7319,7317,7319,7319,7319,7319,7319,7319,7320,7318,7317,7320,7320,7319,7317,7319,7319,7318,7319,7320,7319,7318,7318,7320,7320,7319,7318,7319,7319,7318,7319,7318,7320,7317,7319,7319,7318,7320,7319,7319,7319,7319,7319,7319,7318,7319,7318,7318,7317,7319,7320,7319,7320,7320,7320,7320,7320,7320,7319,7319,7317,7318,7319,7318,7320,7319,7319,7318,7319,7318,7319,7319,7319,7320,7318,7320,7320,7318,7318,7320,7320,7319,7317,7319,7319,7318,7319,7320,7319,7318,7318,7319,7320,7319,7318,7318,7320,7318,7318,7318,7320,7317,7320,7320,7319,7320,7319,7320,7319,7320,7319,7319,7318,7320,7319,7318,7317,7319,7320,7319,7320,7320,7319,7320,7320,7319,7319,7318,7318,7319,7318,7318,7319,7318,7319,7318,7319,7318,7318,7319,7319,7320,7319,7320,7320,7319,7318,7319,7320,7319,7317,7319,7319,7318,7320,7320,7320,7318,7318,7320,7319,7319,7318,7319,7319,7318,7318,7319,7320,7317,7319,7319,7318,7319,7319,7319,7319,7320,7319,7319,7318,7319,7319,7318,7317,7319,7320,7318,7319,7320,7319,7319,7320,7319,7319,7318,7318,7318,7319,7318,7320,7319,7320,7319,7319,7318,7319,7319,7320,7320,7319,7320,7320,7319,7318,7320,7320,7319,7318,7319,7319,7318,7319,7320,7320,7318,7318,7319,7320,7320,7319,7318,7319,7318,7318,7319,7320,7317,7319,7319,7319,7320,7319,7319,7319,7318,7319,7319,7318,7320,7319,7318,7317,7319,7320,7319,7319,7319,7319,7320,7320,7320,7319,7318,7318,7318,7319,7318,7320,7319,7319,7319,7319,7318,7319,7319,7319,7320,7319,7320,7320,7318,7318,7320,7320,7319,7317,7319,7319,7318,7319,7320,7320,7318,7317,7319,7320,7319,7318,7318,7319,7319,7318,7319,7320,7318,7320,7319,7319,7319,7318,7319,7319,7319,7319,7319,7318,7320,7319,7318,7317,7319,7319,7319,7319,7320,7320,7320,7320,7320,7319,7318,7318,7318,7319,7318,7320,7319,7319,7319,7318,7317,7318,7319,7320,7320,7319,7319,7320,7318,7318,7320,7320,7319,7317,7319,7319,7318,7319,7319,7320,7319,7318,7319,7320,7320,7319,7319,7319,7318,7318,7318,7320,7317,7318,7319,7319,7320,7319,7319,7319,7319,7319,7319,7319,7320,7319,7318,7317,7319,7320,7318,7319,7320,7319,7320,7320,7319,7319,7318,7318,7319,7319,7318,7320,7318,7319,7319,7318,7318,7318,7319,7320,7319,7319,7320,7320,7319,7318,7320,7320,7319,7318,7319,7320,7319,7319,7319,7319,7319,7317,7320,7320,7319,7318,7318,7319,7318,7318,7318,7319,7318,7320,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7318,7317,7319,7320,7319,7319,7320,7320,7320,7320,7319,7319,7318,7318,7319,7319,7318,7319,7319,7319,7319,7319,7319,7318,7319,7319,7319,7318,7320,7320,7319,7318,7320,7320,7318,7317,7319,7319,7318,7319,7320,7319,7318,7318,7320,7319,7319,7318,7319,7319,7318,7318,7318,7319,7317,7320,7319,7319,7319,7319,7318,7319,7319,7319,7319,7318,7320,7319,7318,7317,7319,7321,7319,7319,7319,7319,7320,7320,7320,7319,7318,7318,7318,7319,7317,7319,7319,7319,7319,7319,7318,7318,7319,7319,7320,7319,7320,7319,7318,7318,7320,7320,7319,7317,7318,7319,7318,7319,7320,7320,7318,7318,7319,7320,7319,7318,7318,7319,7318,7318,7319,7320,7317,7319,7319,7319,7319,7318,7319,7319,7319,7319,7319,7318,7319,7319,7318,7317,7319,7320,7319,7319,7319,7319,7320,7320,7320,7319,7318,7318,7319,7318,7318,7319,7319,7319,7318,7318,7317,7319,7319,7319,7319,7319,7319,7320,7319,7318,7320,7320,7319,7317,7319,7320,7318,7319,7320,7320,7318,7317,7319,7320,7319,7318,7319,7319,7318,7318,7318,7319,7318,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7318,7319,7319,7318,7317,7319,7320,7319,7319,7319,7319,7320,7320,7319,7318,7318,7318,7318,7319,7318,7320,7319,7319,7319,7319,7318,7319,7319,7319,7319,7318,7319,7320,7319,7318,7320,7320,7319,7317,7319,7319,7318,7320,7319,7320,7318,7318,7319,7319,7319,7319,7318,7319,7317,7318,7318,7321,7317,7320,7318,7319,7320,7319,7319,7319,7319,7319,7319,7318,7320,7319,7318,7317,7319,7320,7319,7319,7320,7320,7320,7320,7319,7319,7318,7317,7318,7318,7318,7319,7319,7319,7319,7319,7318,7318,7320,7320,7320,7319,7319,7320,7318,7318,7319,7320,7319,7318,7319,7319,7318,7319,7320,7320,7318,7318,7319,7320,7319,7318,7318,7319,7318,7319,7318,7320,7317,7319,7319,7319,7319,7319,7319,7319,7319,7319,7319,7318,7320,7319,7318,7317,7319,7320,7319,7319,7320,7319,7320,7320,7320,7318,7318,7317,7319,7319,7318,7319,7319,7319,7319,7318,7318,7318,7319,7320,7319,7318,7319,7319,7318,7317,7320,7320,7319,7318,7319,7319,7318,7319,7320,7320,7318,7318,7319,7320,7319,7319,7319,7319,7317,7318,7319,7320,7318,7319,7319,7319,7320,7319,7319,7319,7319,7319,7320,7319,7319,7318,7318,7317,7319,7320,7318,7319,7320,7319,7319,7320,7320,7318,7317,7317,7318,7319,7318,7319,7319,7319,7319,7319,7318,7319,7318
